host	path	verdict	evidence	shard	source
102	/home/reyerchu/_wt_refute_cov	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 3 modified + 0 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_corpus_write_guard.py) = 0ce75c8694779cd966dd55aafbce0f12f6bec20e25cf3a7f9a2ef5f52ddbcb61 here, 5f69aedbbc6331d1b8215b04b5a6d55be8fbbaa19edef4c67c0a5181532188ea on main (+129/-58 lines vs main); that file is python, 496 lines — A gate that writes into the corpus it audits must be LOUD, not invisible. [worktree HEAD when judged: 2b93d8723f3 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_refute_d7_fix	RECOVER	5 of the 5 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/matrix_mutation_ledger.py) = 2a8f7ad5d4a58e0a4670a3434293410687a6cc3b09fd08b6d6d469c7131ccc41 here, 92864809ff416beaaa10af9b0b91efe403f206b792e7a7df9b00551718cee424 on main (+62/-864 lines vs main); that file is python, 2425 lines — matrix_mutation_ledger.py — a cell may not be called ENFORCED until a NAMED, [worktree HEAD when judged: 064b8457844 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `refs/pull/1400/head`, so the commit survives the directory, the clone and the machine. Authority: that ref was confirmed present by `git ls-remote origin` — note it is a PULL REQUEST head, which `--heads` does not list, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_refute_progidx	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 4 modified + 0 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/plugins/vibe-ic/conftest.py) = 38eea5789eb4dd5e7cd32d3c199140d1fbe6a188f1490723f842ff234663a211 here, 2321f30509da6f4efc29beb5c512667169521f435111aae4b988c8b1167d4ab5 on main (+32/-0 lines vs main); that file is python, 128 lines — BACKLOG-v13 Wave 6 (v0.119.38). pytest discovery fix: [worktree HEAD when judged: 2b93d8723f3 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_refute_remedy	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 3 modified + 0 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/plugins/vibe-ic/conftest.py) = 38eea5789eb4dd5e7cd32d3c199140d1fbe6a188f1490723f842ff234663a211 here, 2321f30509da6f4efc29beb5c512667169521f435111aae4b988c8b1167d4ab5 on main (+32/-0 lines vs main); that file is python, 128 lines — BACKLOG-v13 Wave 6 (v0.119.38). pytest discovery fix: [worktree HEAD when judged: 2b93d8723f3 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_relpath	ABANDON	superseded intermediate: all 1 of its differing files reverse-apply cleanly onto main, so main already contains its change and has moved further on the same files. Nothing in it is absent from main but an older copy of what main has. [worktree HEAD when judged: c9d24825ae1 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `refs/pull/980/head`, so the commit survives the directory, the clone and the machine. Authority: that ref was confirmed present by `git ls-remote origin` — note it is a PULL REQUEST head, which `--heads` does not list, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_retbase	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 1 modified + 0 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/plugins/vibe-ic/skills/fork-gatekeeper-loop/SKILL.md) = d2159a74209259ebe4becdb41445325400f7d1ed1977963a909f6bd1f7495185 here, 1663b8beceb0d42f647a9b6edb969c82633fedbd947ac03ba29c2d81ec96ec2b on main (+0/-68 lines vs main); that file is markdown, 257 lines — --- [worktree HEAD when judged: 3aad8af7ff6 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_retire_noncells	RECOVER	408 of the 408 files it owns hold bytes main does not have. sha256(benchmark-data/BENCHMARK_IC_CAMPAIGN_STATUS.md) = 880206289af284acd0c1f7cf2a6dc32b282e0cad41fc478960250fbc8c805149 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 48 lines — Benchmark IC campaign — open-PDK IC×PDK matrix status [worktree HEAD when judged: d0ddbc2307d -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-10`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-102-localonly-10-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_retv	RECOVER	2 of the 1170 files it owns hold bytes main does not have. sha256(benchmark-data/evidence_citation_baseline.json) = de6f68bead8a1fb1637ab712b8d6fa227258f5020a50d8e732cb838dadc46cb4 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: f2d9b52ad42 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-12`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-8HD-7-1-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_slmc	RECOVER	3 of the 3 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gds_streamout_layermap_check.py) = 815c605b0563caadfea91e7c9884a42a75feed22af904576c0b875ff8bff7071 here, 1502a452578926a0e9f92af48de5deb74d0967775d42768a9cc0fd586619074b on main (+137/-20 lines vs main); that file is python, 446 lines — gds_streamout_layermap_check.py — Deterministic sign-off streamout layer [worktree HEAD when judged: 7e3bed7f491 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-7`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-102-localonly-10-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_sta_axis	ABANDON	superseded intermediate: all 1 of its differing files reverse-apply cleanly onto main, so main already contains its change and has moved further on the same files. Nothing in it is absent from main but an older copy of what main has. [worktree HEAD when judged: b64428d4558 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `refs/pull/915/head`, so the commit survives the directory, the clone and the machine. Authority: that ref was confirmed present by `git ls-remote origin` — note it is a PULL REQUEST head, which `--heads` does not list, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_watchdog_cpu_fix	RECOVER	3 of the 3 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_watchdog_cpu_survives_a_child_exit.py) = a0394843d0779c5d098e17d84a1bd57bd9d808843c81268e36bf1f1d1bc32d8c here, (no such path on origin/main) on main (main has no file at this path); that file is python, 201 lines — The progress watchdog must not go blind when a measured child exits. [worktree HEAD when judged: db651a93cdc -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-11`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-102-localonly-10-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/_wt_widthcap	RECOVER	2 of the 2 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/phase3_one_shot_runner.py) = 1ec3ecdc984f520394913322a92a96bdb635d50aa70725ba1cc82aa07aad7e8f here, 8dcd4d70c1002f78067001366747ebe36bd5e93b3e5036678eecb9cfc532b226 on main (+228/-2555 lines vs main); that file is python, 39340 lines — phase3_one_shot_runner.py — single-call orchestrator for Phase 3 (synth → GDS). [worktree HEAD when judged: 3de6debedfc -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `refs/pull/951/head`, so the commit survives the directory, the clone and the machine. Authority: that ref was confirmed present by `git ls-remote origin` — note it is a PULL REQUEST head, which `--heads` does not list, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/adv_after	RECOVER	5 of the 5 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py) = bfc9cd75e06a4d7efa7a42e9e370dcb62b201ad99424d255cc596fb6c00573fd here, 396342e59c0c9398213b41ea797b78a692288d4c9cebdba789243ff2ec346672 on main (+142/-515 lines vs main); that file is python, 869 lines — checker_execution_wiring_audit.py — a checker only its own TEST runs has [worktree HEAD when judged: e7e9a33c481 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-11`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-8HD-7-1-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_analog_adj_base	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 23 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/scratch_geom_signoff_tests/agree/out.json) = 845f4b147acb990c13ad9ab18c3d2c6eb6d8073a6a9e673e76a40327c54400dc here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: 3a970e1d1ce -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_analog_mutant	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 3 modified + 0 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_analog_hardmacro_check.py) = ef703366c0b5d2f95c86db1d591e65e315423f5cd2ea48db6b6b3ba641c6eaa9 here, 8a25fffc1fc22a739dac4d9b8855f0438b73d624a30c363b28901e9d483dc0bf on main (+2/-80 lines vs main); that file is python, 322 lines — Tests for analog_hardmacro_check.py — hardmacro deliverables gate. [worktree HEAD when judged: 8ae3fb5f703 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_medlow_manufacturing_pristine	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 23 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/scratch_geom_signoff_tests/agree/out.json) = c000f831dfd8fbc452765abc3679ffc95536a1c5d36cca9e78a670b9dc7a9e18 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: 8ae3fb5f703 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_medlow_mixed	RECOVER	5 of the 11 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = b141e104dc7c0cd9a8f5e91e7986764b251e19e4219123834602fd0f65367034 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+170/-4140 lines vs main); that file is yaml, 2350 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [worktree HEAD when judged: 1ffd727677a -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `refs/pull/482/head`, so the commit survives the directory, the clone and the machine. Authority: that ref was confirmed present by `git ls-remote origin` — note it is a PULL REQUEST head, which `--heads` does not list, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_medlow_mixed_pristine	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 23 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/scratch_geom_signoff_tests/agree/out.json) = 06e0600bf8a6d7afbbd14c2003ee2c2fdc26801c38defdc79ba031d7b874ea76 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: 8ae3fb5f703 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_medlow_p0_base	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 23 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/scratch_geom_signoff_tests/agree/out.json) = 69b77e12763de646722c83693663932db89fd4a1a3697c483bc27d47f1a4e7c8 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: 8ae3fb5f703 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_medlow_pnr_sta_pristine	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 23 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/scratch_geom_signoff_tests/agree/out.json) = e07e3c6caf5b7f1b73fdf65721f3639fd2e11bd6f3a2caf847e7e85774677193 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: 8ae3fb5f703 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_medlow_synth_dft_pristine	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 23 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/scratch_geom_signoff_tests/agree/out.json) = b1678f2c20f180bd5462979b34d1c6458c3c81d266f435a6c46aa419a85f9598 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: 8ae3fb5f703 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_sdc_cov_adj	RECOVER	3 of the 3 files it owns hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/sdc_validator_check.py) = b08807bc4563eb955b6edeb8a9ae44914d8472fcd9386b1b4fef56251962e399 here, 863afcbef4ae0e0c2cecdbe9e7200557c3b37ab8460db5a8e2148b6d932837ee on main (+75/-527 lines vs main); that file is python, 449 lines — sdc_validator_check.py — validate SDC against L8 timing constraints. [worktree HEAD when judged: 5e53bf1a6a9 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `refs/pull/478/head`, so the commit survives the directory, the clone and the machine. Authority: that ref was confirmed present by `git ls-remote origin` — note it is a PULL REQUEST head, which `--heads` does not list, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_sdc_cov_adj_pristine	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 23 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/scratch_geom_signoff_tests/agree/out.json) = db74153d35070f3a11ebbf842ec1e354cbc4869541781bf9700716448337cd07 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: 3a970e1d1ce -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/backlog_signoff_adj_main	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 23 new non-ignored file(s) that are on no branch at all. sha256(vibe-ic-marketplace/scratch_geom_signoff_tests/agree/out.json) = 044708278490c60e7825c3aab0535c1767946d5f67825b983b1f847b089b042f here, (no such path on origin/main) on main (main has no file at this path); that file is json, 40 lines — { [worktree HEAD when judged: 3a970e1d1ce -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/gk_probe_cand	RECOVER	13 of the 16 files it owns hold bytes main does not have. sha256(README.md) = 19501417136a66ff37adfd3e895d8b535f0c2ce6436dbbd237ba3cf2b6856b92 here, ced363c8e8acfa328c0bdd4f62883daaed4f175bdb4efa116afb1dc2c79a5e55 on main (+13/-22 lines vs main); that file is markdown, 548 lines — Vibe-IC [worktree HEAD when judged: 65a5d63d000 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-6`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-8HD-7-1-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/gk_probe_wt	RECOVER	its HEAD holds nothing main lacks, but the WORKING TREE holds 0 modified + 4 new non-ignored file(s) that are on no branch at all. sha256(base.xml) = 6407e24e90648a19fd01e85cdd0cd40202070c1009d3b0e5e3b3c17fa1c1e978 here, (no such path on origin/main) on main (main has no file at this path); that file is file, 332 lines — <?xml version='1.0' encoding='utf-8'?> [worktree HEAD when judged: f6b0e77dd81 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/agent/jcapsha-capture`, so the commit survives the directory, the clone and the machine. Authority: that ref was RE-DERIVED 2026-08-22 after `origin/agent/j63b-63x8-reenumeration` was deleted from origin; the replacement was confirmed present by `git ls-remote`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]	extra-8hd7	verdicts_extras_joined.tsv
102	/home/reyerchu/landmeas/ctrl	RECOVER	"6 of the 9 files it owns hold bytes main does not have. sha256(tools/ci/protected_landing_transition.json) = b24270623b46d47103974b141569ae6f5f3f70d399912a74fa0a1f5d95746077 here, cc2abdd9d01beeb5269d62eb7e757cfd0deff57a6bcfab9b3b5bc7471ce654f5 on main (+1/-1 lines vs main); that file is json, 1 lines — {""current"":{""files"":[{""blob_oid"":""51e5aea2fb682b23c67e9927a8fe5c800eaeed4d"",""mode"":""100644"",""path"":""tools/ci/_gate_dispatch.sh"",""sha256"":""bc52987bafe4 [worktree HEAD when judged: d45922bc380 -- re-measure before acting; these hosts are live; judged against origin/main 81cd5321b08] [ON_REMOTE — safe to delete: its head is on origin, reachable from `origin/harvest/rescue-reanchor-10`, so the commit survives the directory, the clone and the machine. Authority: re-derived 2026-08-22 after the original anchor `origin/harvest/rescue-114-displaced-1-vibe-ic` was deleted from origin; the replacement was confirmed present by `git ls-remote --heads origin`, not by a tracking ref — a tracking ref is a memory of origin and 537 of this clone's 678 were branches origin had deleted. `origin/HEAD` is never named: it is a local symbolic ref and `ls-remote --heads` does not list it.]"	extra-8hd7	verdicts_extras_joined.tsv
